,brand,prix,Segment de marché,min,max
106,skechers,35.0,entrée de gamme / mass market,60.0,155.0
107,skechers,42.0,entrée de gamme / mass market,60.0,155.0
108,skechers,50.0,entrée de gamme / mass market,60.0,155.0
109,skechers,45.0,entrée de gamme / mass market,60.0,155.0
110,skechers,40.0,entrée de gamme / mass market,60.0,155.0
111,skechers,45.0,entrée de gamme / mass market,60.0,155.0
112,skechers,29.0,entrée de gamme / mass market,60.0,155.0
113,skechers,50.0,entrée de gamme / mass market,60.0,155.0
114,skechers,30.0,entrée de gamme / mass market,60.0,155.0
115,skechers,50.0,entrée de gamme / mass market,60.0,155.0
116,skechers,27.0,entrée de gamme / mass market,60.0,155.0
117,skechers,19.0,entrée de gamme / mass market,60.0,155.0
118,skechers,50.59,entrée de gamme / mass market,60.0,155.0
119,skechers,38.0,entrée de gamme / mass market,60.0,155.0
120,skechers,50.0,entrée de gamme / mass market,60.0,155.0
121,skechers,40.0,entrée de gamme / mass market,60.0,155.0
122,skechers,35.0,entrée de gamme / mass market,60.0,155.0
123,skechers,60.0,entrée de gamme / mass market,60.0,155.0
124,skechers,90.0,entrée de gamme / mass market,60.0,155.0
125,skechers,30.0,entrée de gamme / mass market,60.0,155.0
126,skechers,35.0,entrée de gamme / mass market,60.0,155.0
127,skechers,70.0,entrée de gamme / mass market,60.0,155.0
128,skechers,56.0,entrée de gamme / mass market,60.0,155.0
129,skechers,50.0,entrée de gamme / mass market,60.0,155.0
130,skechers,70.0,entrée de gamme / mass market,60.0,155.0
131,skechers,26.0,entrée de gamme / mass market,60.0,155.0
132,skechers,95.0,entrée de gamme / mass market,60.0,155.0
133,skechers,42.0,entrée de gamme / mass market,60.0,155.0
134,skechers,35.0,entrée de gamme / mass market,60.0,155.0
135,skechers,50.0,entrée de gamme / mass market,60.0,155.0
136,skechers,55.0,entrée de gamme / mass market,60.0,155.0
137,skechers,56.91,entrée de gamme / mass market,60.0,155.0
138,skechers,45.0,entrée de gamme / mass market,60.0,155.0
139,skechers,40.47,entrée de gamme / mass market,60.0,155.0
140,skechers,40.0,entrée de gamme / mass market,60.0,155.0
141,skechers,75.0,entrée de gamme / mass market,60.0,155.0
142,skechers,100.0,entrée de gamme / mass market,60.0,155.0
143,skechers,60.0,entrée de gamme / mass market,60.0,155.0
144,skechers,52.0,entrée de gamme / mass market,60.0,155.0
145,skechers,60.71,entrée de gamme / mass market,60.0,155.0
146,skechers,57.0,entrée de gamme / mass market,60.0,155.0
147,skechers,69.0,entrée de gamme / mass market,60.0,155.0
148,skechers,67.0,entrée de gamme / mass market,60.0,155.0
149,skechers,67.03,entrée de gamme / mass market,60.0,155.0
150,skechers,59.0,entrée de gamme / mass market,60.0,155.0
151,skechers,56.91,entrée de gamme / mass market,60.0,155.0
152,skechers,75.0,entrée de gamme / mass market,60.0,155.0
153,skechers,45.0,entrée de gamme / mass market,60.0,155.0
154,skechers,57.0,entrée de gamme / mass market,60.0,155.0
155,skechers,54.38,entrée de gamme / mass market,60.0,155.0
156,skechers,126.47,entrée de gamme / mass market,60.0,155.0
157,skechers,90.0,entrée de gamme / mass market,60.0,155.0
158,skechers,65.0,entrée de gamme / mass market,60.0,155.0
159,skechers,70.0,entrée de gamme / mass market,60.0,155.0
160,skechers,65.0,entrée de gamme / mass market,60.0,155.0
161,skechers,110.0,entrée de gamme / mass market,60.0,155.0
162,skechers,60.0,entrée de gamme / mass market,60.0,155.0
163,skechers,110.0,entrée de gamme / mass market,60.0,155.0
164,skechers,60.0,entrée de gamme / mass market,60.0,155.0
165,skechers,95.0,entrée de gamme / mass market,60.0,155.0
166,skechers,50.0,entrée de gamme / mass market,60.0,155.0
167,skechers,70.0,entrée de gamme / mass market,60.0,155.0
168,skechers,50.0,entrée de gamme / mass market,60.0,155.0
169,skechers,85.0,entrée de gamme / mass market,60.0,155.0
170,skechers,37.94,entrée de gamme / mass market,60.0,155.0
171,skechers,50.0,entrée de gamme / mass market,60.0,155.0
172,skechers,60.11,entrée de gamme / mass market,60.0,155.0
173,skechers,59.11,entrée de gamme / mass market,60.0,155.0
174,skechers,138.26,entrée de gamme / mass market,60.0,155.0
175,skechers,30.06,entrée de gamme / mass market,60.0,155.0
176,skechers,64.44,entrée de gamme / mass market,60.0,155.0
177,skechers,31.37,entrée de gamme / mass market,60.0,155.0
178,skechers,47.6,entrée de gamme / mass market,60.0,155.0
179,skechers,69.13,entrée de gamme / mass market,60.0,155.0
180,skechers,65.12,entrée de gamme / mass market,60.0,155.0
181,skechers,43.94,entrée de gamme / mass market,60.0,155.0
182,skechers,74.14,entrée de gamme / mass market,60.0,155.0
183,skechers,50.09,entrée de gamme / mass market,60.0,155.0
184,skechers,183.0,entrée de gamme / mass market,60.0,155.0
185,skechers,47.33,entrée de gamme / mass market,60.0,155.0
186,skechers,55.1,entrée de gamme / mass market,60.0,155.0
187,zara,26.14,entrée de gamme / mass market,23.0,80.0
188,zara,19.0,entrée de gamme / mass market,23.0,80.0
189,zara,30.0,entrée de gamme / mass market,23.0,80.0
190,zara,32.0,entrée de gamme / mass market,23.0,80.0
191,zara,45.0,entrée de gamme / mass market,23.0,80.0
192,zara,18.0,entrée de gamme / mass market,23.0,80.0
193,zara,18.0,entrée de gamme / mass market,23.0,80.0
