,brand,prix,Segment de marché,min,max
90,balmain,60.00,luxe & création,220.0,650.0
91,balmain,50.00,luxe & création,220.0,650.0
92,balmain,50.00,luxe & création,220.0,650.0
93,balmain,28.00,luxe & création,220.0,650.0
94,balmain,40.00,luxe & création,220.0,650.0
95,balmain,25.00,luxe & création,220.0,650.0
96,balmain,45.00,luxe & création,220.0,650.0
97,balmain,15.00,luxe & création,220.0,650.0
98,balmain,38.00,luxe & création,220.0,650.0
99,balmain,60.00,luxe & création,220.0,650.0
100,balmain,33.00,luxe & création,220.0,650.0
101,balmain,60.00,luxe & création,220.0,650.0
102,balmain,100.00,luxe & création,220.0,650.0
103,balmain,50.00,luxe & création,220.0,650.0
104,balmain,70.00,luxe & création,220.0,650.0
105,balmain,10.00,luxe & création,220.0,650.0
106,balmain,60.00,luxe & création,220.0,650.0
107,balmain,80.00,luxe & création,220.0,650.0
108,balmain,70.00,luxe & création,220.0,650.0
109,balmain,20.00,luxe & création,220.0,650.0
110,balmain,45.00,luxe & création,220.0,650.0
111,balmain,50.00,luxe & création,220.0,650.0
112,balmain,50.00,luxe & création,220.0,650.0
113,balmain,25.00,luxe & création,220.0,650.0
114,balmain,60.00,luxe & création,220.0,650.0
115,balmain,45.00,luxe & création,220.0,650.0
116,balmain,25.00,luxe & création,220.0,650.0
117,balmain,180.00,luxe & création,220.0,650.0
118,balmain,80.00,luxe & création,220.0,650.0
119,balmain,100.00,luxe & création,220.0,650.0
120,balmain,40.00,luxe & création,220.0,650.0
121,balmain,35.00,luxe & création,220.0,650.0
122,balmain,190.00,luxe & création,220.0,650.0
123,balmain,25.00,luxe & création,220.0,650.0
124,balmain,15.00,luxe & création,220.0,650.0
125,balmain,40.00,luxe & création,220.0,650.0
126,balmain,20.00,luxe & création,220.0,650.0
127,balmain,19.00,luxe & création,220.0,650.0
128,balmain,65.00,luxe & création,220.0,650.0
129,balmain,25.00,luxe & création,220.0,650.0
130,balmain,55.00,luxe & création,220.0,650.0
131,balmain,50.00,luxe & création,220.0,650.0
132,balmain,25.00,luxe & création,220.0,650.0
133,balmain,120.00,luxe & création,220.0,650.0
134,balmain,20.00,luxe & création,220.0,650.0
135,balmain,45.00,luxe & création,220.0,650.0
136,balmain,60.00,luxe & création,220.0,650.0
137,balmain,70.00,luxe & création,220.0,650.0
138,balmain,69.00,luxe & création,220.0,650.0
139,balmain,50.00,luxe & création,220.0,650.0
140,balmain,20.00,luxe & création,220.0,650.0
141,balmain,35.00,luxe & création,220.0,650.0
142,balmain,50.00,luxe & création,220.0,650.0
143,balmain,40.00,luxe & création,220.0,650.0
144,balmain,40.00,luxe & création,220.0,650.0
145,balmain,80.00,luxe & création,220.0,650.0
146,balmain,50.00,luxe & création,220.0,650.0
147,balmain,20.00,luxe & création,220.0,650.0
148,balmain,30.00,luxe & création,220.0,650.0
149,balmain,60.00,luxe & création,220.0,650.0
150,balmain,30.00,luxe & création,220.0,650.0
151,balmain,60.00,luxe & création,220.0,650.0
152,balmain,49.00,luxe & création,220.0,650.0
153,balmain,50.00,luxe & création,220.0,650.0
154,balmain,100.00,luxe & création,220.0,650.0
155,balmain,40.00,luxe & création,220.0,650.0
156,balmain,25.00,luxe & création,220.0,650.0
157,balmain,50.00,luxe & création,220.0,650.0
158,balmain,8.00,luxe & création,220.0,650.0
159,balmain,55.00,luxe & création,220.0,650.0
160,balmain,25.00,luxe & création,220.0,650.0
161,balmain,35.00,luxe & création,220.0,650.0
162,balmain,65.00,luxe & création,220.0,650.0
163,balmain,60.00,luxe & création,220.0,650.0
164,balmain,60.00,luxe & création,220.0,650.0
165,balmain,15.00,luxe & création,220.0,650.0
166,balmain,20.00,luxe & création,220.0,650.0
167,balmain,45.00,luxe & création,220.0,650.0
168,balmain,50.00,luxe & création,220.0,650.0
169,balmain,40.00,luxe & création,220.0,650.0
170,balmain,40.00,luxe & création,220.0,650.0
171,balmain,38.00,luxe & création,220.0,650.0
172,balmain,54.00,luxe & création,220.0,650.0
173,balmain,200.00,luxe & création,220.0,650.0
174,balmain,45.00,luxe & création,220.0,650.0
175,balmain,45.00,luxe & création,220.0,650.0
176,balmain,100.00,luxe & création,220.0,650.0
177,balmain,80.00,luxe & création,220.0,650.0
178,balmain,75.00,luxe & création,220.0,650.0
179,balmain,45.00,luxe & création,220.0,650.0
180,balmain,30.00,luxe & création,220.0,650.0
181,balmain,40.00,luxe & création,220.0,650.0
182,balmain,75.00,luxe & création,220.0,650.0
183,balmain,120.00,luxe & création,220.0,650.0
184,balmain,40.00,luxe & création,220.0,650.0
185,balmain,45.00,luxe & création,220.0,650.0
186,balmain,180.00,luxe & création,220.0,650.0
187,balmain,30.00,luxe & création,220.0,650.0
188,balmain,27.50,luxe & création,220.0,650.0
189,balmain,35.00,luxe & création,220.0,650.0
190,balmain,65.00,luxe & création,220.0,650.0
191,balmain,100.00,luxe & création,220.0,650.0
192,balmain,20.00,luxe & création,220.0,650.0
193,balmain,75.00,luxe & création,220.0,650.0
194,balmain,35.00,luxe & création,220.0,650.0
195,balmain,75.00,luxe & création,220.0,650.0
196,balmain,38.00,luxe & création,220.0,650.0
197,balmain,25.00,luxe & création,220.0,650.0
198,balmain,130.00,luxe & création,220.0,650.0
199,balmain,60.00,luxe & création,220.0,650.0
200,balmain,145.00,luxe & création,220.0,650.0
201,balmain,50.00,luxe & création,220.0,650.0
202,balmain,70.00,luxe & création,220.0,650.0
203,balmain,40.00,luxe & création,220.0,650.0
204,balmain,30.00,luxe & création,220.0,650.0
205,balmain,55.00,luxe & création,220.0,650.0
206,balmain,30.00,luxe & création,220.0,650.0
207,balmain,70.00,luxe & création,220.0,650.0
208,balmain,120.00,luxe & création,220.0,650.0
209,balmain,75.00,luxe & création,220.0,650.0
210,balmain,130.00,luxe & création,220.0,650.0
211,balmain,16.00,luxe & création,220.0,650.0
212,balmain,130.00,luxe & création,220.0,650.0
213,balmain,70.00,luxe & création,220.0,650.0
214,balmain,35.00,luxe & création,220.0,650.0
215,balmain,30.00,luxe & création,220.0,650.0
216,balmain,65.00,luxe & création,220.0,650.0
217,balmain,60.00,luxe & création,220.0,650.0
218,balmain,30.00,luxe & création,220.0,650.0
219,balmain,120.00,luxe & création,220.0,650.0
220,balmain,40.00,luxe & création,220.0,650.0
221,balmain,40.00,luxe & création,220.0,650.0
222,balmain,80.00,luxe & création,220.0,650.0
223,balmain,50.00,luxe & création,220.0,650.0
224,balmain,80.00,luxe & création,220.0,650.0
225,balmain,80.00,luxe & création,220.0,650.0
226,balmain,70.00,luxe & création,220.0,650.0
227,balmain,85.00,luxe & création,220.0,650.0
228,balmain,60.00,luxe & création,220.0,650.0
229,balmain,50.00,luxe & création,220.0,650.0
230,balmain,40.00,luxe & création,220.0,650.0
231,balmain,35.00,luxe & création,220.0,650.0
232,balmain,65.00,luxe & création,220.0,650.0
233,balmain,8.00,luxe & création,220.0,650.0
234,balmain,15.00,luxe & création,220.0,650.0
235,balmain,55.00,luxe & création,220.0,650.0
236,balmain,65.00,luxe & création,220.0,650.0
237,balmain,50.00,luxe & création,220.0,650.0
238,balmain,15.00,luxe & création,220.0,650.0
239,balmain,85.00,luxe & création,220.0,650.0
240,balmain,50.00,luxe & création,220.0,650.0
241,balmain,35.99,luxe & création,220.0,650.0
242,balmain,65.00,luxe & création,220.0,650.0
243,balmain,139.99,luxe & création,220.0,650.0
244,balmain,50.00,luxe & création,220.0,650.0
245,balmain,15.00,luxe & création,220.0,650.0
246,balmain,120.00,luxe & création,220.0,650.0
247,balmain,50.00,luxe & création,220.0,650.0
248,balmain,40.00,luxe & création,220.0,650.0
249,balmain,45.00,luxe & création,220.0,650.0
250,balmain,30.00,luxe & création,220.0,650.0
251,balmain,11.00,luxe & création,220.0,650.0
252,balmain,70.00,luxe & création,220.0,650.0
253,balmain,50.00,luxe & création,220.0,650.0
254,balmain,35.00,luxe & création,220.0,650.0
255,balmain,25.00,luxe & création,220.0,650.0
256,balmain,90.00,luxe & création,220.0,650.0
257,balmain,35.00,luxe & création,220.0,650.0
258,balmain,8.00,luxe & création,220.0,650.0
259,balmain,50.00,luxe & création,220.0,650.0
260,balmain,65.00,luxe & création,220.0,650.0
261,balmain,43.00,luxe & création,220.0,650.0
262,balmain,25.00,luxe & création,220.0,650.0
263,balmain,20.00,luxe & création,220.0,650.0
264,balmain,60.00,luxe & création,220.0,650.0
265,balmain,50.00,luxe & création,220.0,650.0
266,balmain,30.00,luxe & création,220.0,650.0
267,balmain,65.00,luxe & création,220.0,650.0
268,balmain,59.99,luxe & création,220.0,650.0
269,balmain,65.00,luxe & création,220.0,650.0
270,balmain,20.00,luxe & création,220.0,650.0
271,balmain,75.00,luxe & création,220.0,650.0
272,balmain,70.00,luxe & création,220.0,650.0
273,balmain,45.00,luxe & création,220.0,650.0
274,balmain,55.00,luxe & création,220.0,650.0
275,balmain,39.00,luxe & création,220.0,650.0
276,balmain,65.00,luxe & création,220.0,650.0
277,balmain,40.00,luxe & création,220.0,650.0
278,balmain,200.00,luxe & création,220.0,650.0
279,balmain,80.00,luxe & création,220.0,650.0
280,balmain,90.00,luxe & création,220.0,650.0
281,balmain,15.00,luxe & création,220.0,650.0
282,balmain,25.00,luxe & création,220.0,650.0
283,balmain,120.00,luxe & création,220.0,650.0
284,balmain,50.00,luxe & création,220.0,650.0
285,balmain,30.00,luxe & création,220.0,650.0
286,balmain,70.00,luxe & création,220.0,650.0
287,balmain,100.00,luxe & création,220.0,650.0
288,balmain,50.00,luxe & création,220.0,650.0
289,balmain,200.00,luxe & création,220.0,650.0
290,balmain,50.00,luxe & création,220.0,650.0
291,balmain,80.00,luxe & création,220.0,650.0
292,balmain,15.00,luxe & création,220.0,650.0
293,balmain,35.00,luxe & création,220.0,650.0
294,balmain,100.00,luxe & création,220.0,650.0
295,balmain,65.00,luxe & création,220.0,650.0
296,balmain,45.00,luxe & création,220.0,650.0
297,balmain,35.00,luxe & création,220.0,650.0
298,balmain,95.00,luxe & création,220.0,650.0
299,balmain,60.00,luxe & création,220.0,650.0
300,balmain,95.00,luxe & création,220.0,650.0
301,balmain,60.00,luxe & création,220.0,650.0
302,balmain,25.00,luxe & création,220.0,650.0
303,balmain,40.00,luxe & création,220.0,650.0
304,balmain,80.00,luxe & création,220.0,650.0
305,balmain,100.00,luxe & création,220.0,650.0
306,balmain,50.00,luxe & création,220.0,650.0
307,balmain,36.00,luxe & création,220.0,650.0
308,balmain,70.00,luxe & création,220.0,650.0
309,balmain,55.00,luxe & création,220.0,650.0
310,balmain,80.00,luxe & création,220.0,650.0
311,balmain,70.00,luxe & création,220.0,650.0
