,brand,prix,Segment de marché,min,max
225,ralph lauren,20.00,premium / luxe abordable,83.0,269.0
226,ralph lauren,15.00,premium / luxe abordable,83.0,269.0
227,ralph lauren,80.00,premium / luxe abordable,83.0,269.0
228,ralph lauren,15.00,premium / luxe abordable,83.0,269.0
229,ralph lauren,17.00,premium / luxe abordable,83.0,269.0
230,ralph lauren,14.00,premium / luxe abordable,83.0,269.0
231,ralph lauren,15.50,premium / luxe abordable,83.0,269.0
232,ralph lauren,20.00,premium / luxe abordable,83.0,269.0
233,ralph lauren,15.00,premium / luxe abordable,83.0,269.0
234,ralph lauren,25.00,premium / luxe abordable,83.0,269.0
235,ralph lauren,15.00,premium / luxe abordable,83.0,269.0
236,ralph lauren,5.00,premium / luxe abordable,83.0,269.0
237,ralph lauren,25.00,premium / luxe abordable,83.0,269.0
238,ralph lauren,13.00,premium / luxe abordable,83.0,269.0
239,ralph lauren,20.00,premium / luxe abordable,83.0,269.0
240,ralph lauren,17.00,premium / luxe abordable,83.0,269.0
241,ralph lauren,15.00,premium / luxe abordable,83.0,269.0
242,ralph lauren,10.00,premium / luxe abordable,83.0,269.0
243,ralph lauren,22.00,premium / luxe abordable,83.0,269.0
244,ralph lauren,25.00,premium / luxe abordable,83.0,269.0
245,ralph lauren,10.00,premium / luxe abordable,83.0,269.0
246,ralph lauren,16.00,premium / luxe abordable,83.0,269.0
247,ralph lauren,4.00,premium / luxe abordable,83.0,269.0
248,ralph lauren,5.00,premium / luxe abordable,83.0,269.0
249,ralph lauren,10.00,premium / luxe abordable,83.0,269.0
250,ralph lauren,10.00,premium / luxe abordable,83.0,269.0
251,ralph lauren,5.00,premium / luxe abordable,83.0,269.0
252,ralph lauren,25.00,premium / luxe abordable,83.0,269.0
253,ralph lauren,2.00,premium / luxe abordable,83.0,269.0
254,ralph lauren,20.00,premium / luxe abordable,83.0,269.0
255,ralph lauren,9.00,premium / luxe abordable,83.0,269.0
256,ralph lauren,30.00,premium / luxe abordable,83.0,269.0
257,ralph lauren,22.00,premium / luxe abordable,83.0,269.0
258,ralph lauren,75.00,premium / luxe abordable,83.0,269.0
259,ralph lauren,8.00,premium / luxe abordable,83.0,269.0
260,ralph lauren,23.00,premium / luxe abordable,83.0,269.0
261,ralph lauren,10.00,premium / luxe abordable,83.0,269.0
262,ralph lauren,15.00,premium / luxe abordable,83.0,269.0
263,ralph lauren,25.00,premium / luxe abordable,83.0,269.0
264,ralph lauren,5.00,premium / luxe abordable,83.0,269.0
265,ralph lauren,10.00,premium / luxe abordable,83.0,269.0
266,ralph lauren,30.00,premium / luxe abordable,83.0,269.0
267,ralph lauren,35.00,premium / luxe abordable,83.0,269.0
268,ralph lauren,10.00,premium / luxe abordable,83.0,269.0
269,ralph lauren,15.00,premium / luxe abordable,83.0,269.0
270,ralph lauren,10.00,premium / luxe abordable,83.0,269.0
271,ralph lauren,22.00,premium / luxe abordable,83.0,269.0
272,ralph lauren,25.00,premium / luxe abordable,83.0,269.0
273,ralph lauren,15.00,premium / luxe abordable,83.0,269.0
274,ralph lauren,18.00,premium / luxe abordable,83.0,269.0
275,ralph lauren,18.00,premium / luxe abordable,83.0,269.0
276,ralph lauren,15.00,premium / luxe abordable,83.0,269.0
